"Tw_id","Tweet","Label"
"544759066950524928","“@suthernx: @leftocentre @RunawayBudgie @onewaymule87 @smh @ZJGarred Sometimes I hate MSM so much”

Hadley isn't mainstream.","commenting"
"544298397034086400","@KTH473 @JSchoenberger7 @TheAnonMessage What if it's Lone wolf? Immediately giving credit without fact checking favors them.","commenting"
"544316112171581440","Good job uber... @mashable: Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/mo8fnvpIkl http://t.co/h4SLlEjuBT”","commenting"
"524943159726309376","@ldobsonhughes @HuffPostCanada God Bless Heather !!","commenting"
"500364276281122817","@NerdyWonka  Wrong. The violent assault #MikeBrown committed makes it more likely he attacked the cops minutes later.  #Ferguson","denying"
"524930598733758465","@BreakingNews @CBCNews @TorontoStar praying for all affected by this shooting","commenting"
"552840282094727168","@keller_lind @HuffPostUK @CEMB_forum Assassinated. As by the original muslim assassins, the ""hashishim""","commenting"
"544460273432530944","@justsayingDMY @SkyNewsAust wsy too many pc apologists with their heads up their arse . Should get ready to kiss it goodbye","support"
"544531648742973440","@Wossyboo92 @SkyNews It's all over now, but I would think those hostages were too traumatised to remember any details.","commenting"
"500359435911716864","@KoszikMeows if i were a cop &amp; he was unarmed ummm hello .. So he must've left his taser in the car ... ?","commenting"
"544402752307462144","@cnni Shoot him","commenting"
"553548306383912960","@pptsapper Or the day you wonder why you didn't just study creative writing and adopt some nice cats in Vermont.... or something.","support"
"529661317087768576","@mikeyerxa you should send Prince a set of tennis balls for the legs of his walker.  Easier to slide across stage.","commenting"
"500306929412210688","@GdurhamGarrett @iRondrea @nickk330 ok, have you seen the video?","questioning"
"544400948840636416","@BBCBreaking a bit of time isn't going to do much good if they start shooting","commenting"
"524950411950948352","@905fishingguy @CBCAlerts Yes they do.","support"
"553201889685553153","@Independent http://t.co/sl61GbuHyv","support"
"500386880635301889","@WSJ Hi, like, please) http://t.co/f3wlkSzHfg","commenting"
"500491967097479168","@zellieimani @taiping2 don't hold your breath waiting","commenting"
"576797334530580480","@ShaunyNews @batchelorshow Did he die during Childbirth?","commenting"
"552808137737383936","@USATODAY @GovtsTheProblem @AP And Francistan will just roll over and do nothing. French Jews, get out while you can!","support"
"544279568233021440","@Breaking911 @JennJacques But, they are peaceful people and Hilary said they can be negotiated with!","commenting"
"544295967638302720","@XxPLWxX @BBCWorld cos it's not","questioning"
"552814494381256704","UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g","support"
"552816942193467396","@hassanbasmer @DaliaChai lol the true all-embracing, multicultural attitude of ""moderate"" Islam comes out","commenting"
"544341800719106049","@MWhalan for sure","commenting"
"544283032732332032","@Kiippyy @KEEMSTARx u know theres some fucked up people who wants to see him blow up himself","commenting"
"498282494387843072","@MichaelSkolnik Unbelieveable ..... We R in double digits with white men killing black male children. This has got 2 stop ppl! #racism","commenting"
"544277466639257601","@Andrew_Denney @meganne121 Get the snipers out and exterminate 
@JihadistJoe","commenting"
"499990307291664384","@larryelder @adagioforstring Indeed where?","questioning"
"544332423563984897","@universe93 but you do Uber for trying to increase drivers. My work here is done your honour.","support"
"544298332005613569","@FoxNews Sending prayers.","commenting"
"544291965513134080","According to Seven, this is a picture of the gunman http://t.co/3Zor3gSOSO","support"
"500281457391435777","@RT_com @FrenchR1ck deserved what he got. Don't attack police officers!!!!","commenting"
"524961093496885248","@cnnbrk The world has gone #MAD. http://t.co/78Q5v78rlO","commenting"
"544281249037418496","@mscott it's not working here in the uk mate","commenting"
"501761634076217345","Thing is Killer cop knew nothing -was just being a ASSHOLE BULLY-started to leave backed up-killed kid  @orangeseahorse @ginou10 @max843","commenting"
"544282252302381056","@mscott @ztharli the more coverage there is the more worried I am its giving these people what they want, and the situation a bad end.","commenting"
"553519647400554497","@AP http://t.co/s1eGeuX6OR","commenting"
"544295402510761984","@RundfunkEuropa @RT_com western countries have killed more innocent children than hitler assmunch. But you prob don't consider that terror??","questioning"
"524925639170998272","@cmaconthehill stay safe. Unbelievable","commenting"
"529705003758665729","@ianallen169 @PrincePartyUK @TorontoComms @3RDEYEGIRL I can't go lol I have to work or I would should be amazing.","commenting"
"500281613561761793","@TheAnonMessage2 Even if connected, does that mean he should be shot 8 times with his hands up on the ground?","commenting"
"553693040649334785","@cnni   Certainly not  matyres - sorry no thousands of virgins waiting for them just fire and brimstone.","commenting"
"552808109551263744","@Colvinius @meadea @LePoint I hate this. I hate that artists, journalists and funny people are killed in hate's name.","commenting"
"524961635136704512","@zachjgodin @cnnbrk @DamoSpin they hadn't at the time I posted. Ever changing news for sure. Scary times","commenting"
"500385293103820800","@rolandsmartin when that didn't made logical sense, now it was jaywalking? And he felt the nd to use deadly force for jaywalking? Lol","support"
"544319832486064128","Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf","support"
"553538823989493760","“@AP: MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://t.co/9S37Tqhpub”","commenting"
"525080746080620544","@DavidRomeiPHD @Telegraph @molodyko 

If IS employed US NATO tactics they would have killed his son too 
And blamed his father for his death","commenting"
"500297973905895424","@YourAnonLive @OpFerguson so not even a felony... Haha","support"
"500378447597039617","@rolandsmartin initially, but found out about the robbery during the altercation","questioning"
"500291010010701825",".@AlwaysThinkHow @MsRock4Ever - Barney Fife would have tried to pull #MikeBrown through a window too. Shades of Ernest T. Bass #Ferguson","commenting"
"524957535925993472","MT @BBCBreaking shots fired at 3 #Ottawa sites National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/1MdVX1IHbw","commenting"
"500355274352234496","Kanye would do this “@ComplexMag: In 2009, #Ferguson police beat a man and charged him for bleeding on them.","commenting"
"524947016238268416","@_spookyboobs @dmatthewmillar right &amp; terrorist don't have access to social media to find out where we have placed that valuable security!","support"
"553555095317929985","@FergusMason1 @RT_com yes, it's certainly an indicator of how that ones going to pan out.","commenting"
"553538891228385280","@SkyNewsBreak Hunted Down, excellent police work, hope the other two follow soon","commenting"
"544355621936439296","@BreakingNews @abcnews Fyi @CNN.","questioning"
"544477705316880384","@SkyNews whats the waste of time about? put a bullet through the f***ing fanatic's head and bring this thing to an end..","commenting"
"525008290863136768","@SeanOsmar @graciestyle I don't believe there are soldiers guarding this area right now. 2/2","denying"
"500646220755251201","@PrisonPlanet I say even before journalists, CITIZENS! but now the journalists can put light on the situation, it's all across the U.S.","support"
"500400593576669185","@WSJ NOTE TO SELF: Actions of committing amy crime, no matter how misqal may justify my death to some, regardless to how unwarranted.","commenting"
"544469733488074752","“@onewaymule87: @smh @ZJGarred I'm fascinated by Ray Hadley's role in #sydneysiege. Genuine intermediary or opportunistic blowhard?”

Door B","commenting"
"552812255805325313","@DaliaChai @cnnbrk what freedom when you abuse a religion. These guys are freedom fighters for protecting Islam.  Why no law protect religio","commenting"
"524930767810756608","@BreakingNews @CBCNews @TorontoStar get well soon","commenting"
"553587609759666177","Thank goodness for this: RT@AFP  #BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault #CharlieHebdo","commenting"
"553521787225796608","@AP Not sure how taking a hostage says ""Martyr"".  Release the hostage, the french will then martyr you.","commenting"
"500396405614460928","@SLEEZAVELLI @andybankertv @FOX2now Truer words have never been spoken.","support"
"524972452464824320","@WSJLive @WSJ Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism.","support"
"544385104663949313","@TroyBramston @australian @channeltennews pathetic islamist coward","commenting"
"500303039589122049","@140elect @AnonymousPress It sounds similar to what the Egyptian police did to Khalid Saeid in 2011!","commenting"
"525025722466058240","@CP24 this is heartbreaking.","commenting"
"524969935383326721","@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin 
from the same cops and government who tell us that cancer-curing marijuana is evil.","commenting"
"553196346375954433","Does this cartoon means that hatred cartoons to holy values will continue? @BBCtrending @CanAnayasa @LucilleClerc","questioning"
"499462679736496130","@valeriehahn @kodacohen Why should we believe anything #FERGUSON police have to say, won't release # of bullets or autopsy #MICHAELBROWN","commenting"
"500299435793219584","@140elect exactly. if the criminal commits strong-arm robbery but has no weapon when he grasps for the officers he should be let go.","commenting"
"553689869810409473","@cnni That is what they really want, another way would be a shame for them.","commenting"
"544324801188605952","@mashable scum","support"
"552813020465074176","@WSJ @HeyTammyBruce elPresidente is probably gonna recognize ISIS now.","commenting"
"544521755289600001","@marilynmaupin This peaceful resolution shit just resulted in dead and wounded hostages","questioning"
"499456140044824576","St. Louis Co Police tell me ofcr shot a man who pointed handgun at him at Chambers &amp; Sheffingdell at about 1 a.m. Man in critical. #ferguson","support"
"553566115969105920","https://t.co/zJWg3ykgQG
@abc","support"
"553160945657462785","“@ABC: French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack: the face of cowards","support"
"525034103985684480","@FlemosKing @BBCBreaking HAHAHA hes a muslim.   Fucktard","commenting"
"524941386231971841","@jfxm @locustiya may secularism thrive! Order more investigations against those oppose terrorism","commenting"
"500390243716304896","@LisaBloom that's unfortunate. signed, ferguson PD","commenting"
"552807385496973312","@hassanbasmer @cnnbrk Jews don't kill anyone if offended. Christians don't. Only these disgusting excuses for human beings. It's a CARTOON!","commenting"
"553262052899164161","@ArmedResearch @mattdpearce RIP Clarissa","commenting"
"544510279694823424","@staronline #Sydneysiege selfies
http://t.co/nfr5rLKhJM","commenting"
"499692801274441729","@larryelder @Just_a_Texan 1,800 plus black babies aborted a day. No one hates blacks like other blacks.","commenting"
"524952883343925249","Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K","support"
"552791578893619200","Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/gOtSqbwROc","support"
"544384650441797633","@aptronym @carolinemarcus I understand what you're saying but that would kind of defeat the purpose, apt.","commenting"
"544319596719661056","@tomsteinfort who believes Ray Hadley?","denying"
"544283521842708480","“@PzFeed: BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/UxxV0fIpet http://t.co/dNvD1XgIxb”","support"
"544317958592688129","@neeeda Uber strikes again!!!","commenting"
"552792544132997121","BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be","support"
"524977413038817280","@thejpiga You need to flake off ass....","commenting"
"500387275767681024","@TPM @admiralmpj Those times when you laugh at a funny, sarcastic, and ridiculous tweet and then realize it was neither of those...","commenting"
"552836806065262594","@HuffPostUK @Lady_Astor http://t.co/Gv78DBp9Du","commenting"
"500398105162821634","@SteveBirdTweeet @thelittleidiot police are humans too and when confronted with that situation no training is perfect to predict a response","commenting"
"544333035370721280","The face of terror in Sydney @DailyMailAU http://t.co/HccYMy8XRa","commenting"
"498453873124970496","@MichaelSkolnik @AC_BOwen #Cleveland #MalissaWilliamsAndTimothyRussell
Got No #Justice 12 Of The #13RacistCops #NotCHARGED #BlackLifeMatters","commenting"
"553220108219609088","MT @BBCtrending: widely shared cartoon about the #CharlieHebdo attack  by @LucilleClerc http://t.co/WERHU0jSMO","support"
"553509546602553344","@NBCNews @WikileaksTruck didn't the cops ask you NOT to give this kind of detail?  what is wrong with you?","commenting"
"500305543802519553","@YourAnonLive I think perhaps they’re saying the entire wholesale box a store would use for display…as opposed to one package.","commenting"
"553201111159824384","@andreemurphy @Independent agree A Murphy","support"
"544391176137089024","Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. http://t.co/a2vgrn30Xh #sydneysiege","support"
"500434967177224193","@zadiaz @mashable no I'm sure the violent felon put his hands right up and the evil policeman after 6 yrs of service decided to kill 4 fun!","commenting"
"524970031856488448","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau your defense and justification of Islamic terrorism is disgusting","commenting"
"500317344997330945","@MrsDowns @YourAnonLive  corny, but only TRUE evil wants Us to believe INERT OBJECTS are more valuable than LIFE!  --GBJ #thinkforyourself","questioning"
"500338745359753216","@AngryBlackLady that was their intent all along. Brown will be painted a ""thug"" and ""deserves"" what he got.","commenting"
"524937542131793920","We are in full lock down until further notice from Ottawa Police.","support"
"553462405800288256","@BBCWorld  FUCK OFF DONT SPREAD THIS ILL PERSON AS A HERO !","commenting"
"553590836588740609","“@AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/6tu1DRAVmm”

Liberi!","support"
"499919010625253376","@larryelder there is no money in black on black crime.","commenting"
"544480456478314496","@SkyNews http://t.co/dOq8DjGHly","commenting"
"500575842268098560","@Alasscan_ @DanteB4u All a damn LIE. Plant the image of a violent black man &amp; say he was a suspect. DID NOT WORK!
http://t.co/B2xRBEfjNQ","commenting"
"553170739592179713","@SkyNews why have these worthless pricks not been taken out yet ?","questioning"
"552835146844737537","@RT_com Crazy Jews! #sarcasm","commenting"
"529655944066912257","Exciting! Anyone going? RT @CTVNews Prince rumoured to performsurprise show in Toronto http://t.co/MaIAv6N5cj http://t.co/4YgRYJVk9K","commenting"
"553590459688570880","Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/C9ltgMT0Wl","support"
"524926472432410625","One person shot outside Centre Block, a second wounded inside the building in Parliament Hill shooting http://t.co/zng0g0aelU","support"
"552807494545076225","@cnnbrk Remember background: France, its Parliament &amp; Senate + some left-wgd municipalities bending over backwards to please Palestinians..","commenting"
"544318876255653888","@7NewsSydney @Y7News 
Unless you've got evidence of this...shut it. 

Sick to death of my emotions being manipulated for money. 
#parasites","denying"
"544278198150647809","@rachflit @SkyNewsAust you say what? Blackout? How will the hide the budget then?","questioning"
"500347712764518400","@CNNVideo You guys are LATE with that video. It's been circulating for damn near 3 hours now.","commenting"
"553587132045213696","@KayBurley Good - 2 less to worry about. Hope the Hostages are all OK!","commenting"
"553552954297692160","@tsrosenberg @BklynMiddleton that's my mistake. Thanks!","commenting"
"544520273718812672","Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT","support"
"553472346838007810","@telegraphnews Seems france has gota real deal these dayss ! say safe ppl !","commenting"
"500306362090680320","@DanteB4u @CallsForJustice Never mentioned ""robbery"" in his confrontation with them...where is the corresponding dispatch call?","commenting"
"524975896432611328","""MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings GREAT JOB!!
http://t.co/PMjdeHQ1U7 http://t.co/8SsWo2SVtX” @CP24","commenting"
"500378492488253440","@spants @Tom_sveb @rui_xu @flavius217 What they also did was chose to not ignore facts that call in to question the witness' credibility.","commenting"
"544289409294553088","Full statement from PM Abbott on #Sydneysiege #MartinPlace #Lindt. http://t.co/7ilKZGNBDz","support"
"544278126084517888","@KEEMSTARx top quality banter","commenting"
"544330294275235842","@RT_com FALSE FLAG OPERATION CIA BLACK OP","denying"
"524973940343840768","@mythos_man @CBCAlerts @CBCNews @JustinTrudeau when our sole purpose was to help civilians with humanitarian aid in the past under liberals","commenting"
"524941900223381504","@subloke @kellyoxford @obiterdictayo Not a comment. Stated  gunman had been neutralized.Simply not true. Over 500k followers.Irresponsible.","denying"
"525009250213326848","@darrellbricker @ArrogantHair Because people like @SeanOsmar love stealing other people's pics to get RTs.","commenting"
"544339866050248704","@beck_sullivan The rides are free. @Uber_Sydney will be paying the drivers the increased rate out of their own pocket.","commenting"
"500293253510754304","@YourAnonLive Actually it's pretty reasonable. Maybe do research before tweeting to the masses? http://t.co/gFeDyb1RrY","commenting"
"544274452381302784","@Breaking911 Thoughts go out to the people under seige in #sydney. Possible #ISIS attack. Just let them out safe. Let's not start a war!","commenting"
"552943855021330432","@euronews LOL. 5 million Muslims in France, what a disgrace. the french worm president and politicians killed them. tine for croissants now","commenting"
"499612667430977536","@larryelder No profit in it.","commenting"
"552819494372921346","@hassanbasmer @Chusid2015 11million arabs/Muslims killed by arab/Muslims since 1948. U r offended by eachother","commenting"
"500270734934282240","@USATODAY  like holding back zombies","commenting"
"500311804518871040","@nyblossom @DanteB4u @CallsForJustice But they have had six days to come up with a narrative though!","commenting"
"544559843898839040","@makeshiftmgc @DailyMailAU Yes I know that hand gun crime is up 55% where I live and they are banned ! :(","questioning"
"500284169382289409","@Yamiche @USATODAY Can we see video proof","questioning"
"500279483732361216","@edeweysmith CRAZY","commenting"
"500383183217913856","@WSJ I believe the robbery actually did happen and is not alleged.","denying"
"544358641772806144","@cnni For Only $9 You Can Buy 3K Followers http://t.co/XQiCCTJWOe","commenting"
"553587422445846529","#BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault @AFP #CharlieHebdo #ParisAttacks","support"
"544341522213134336","@EnglishEmma U don't pay extra for PT at desperate ⌚. My apologies if I got the issue confused. I agree PT for everyone regardless of class.","commenting"
"500390996673585152","@LisaBloom Polluting potential jurors by any Chief of LEOs should be an intentional malice reprimand,+ the county DA may be his Advisor","denying"
"524978635498082305","@CBCAlerts You can add A Chanel News &amp; Chek News to that group also. 
Letting people be subject to toxic poison is such a Victoria thing.","commenting"
"544270541725511680","@newscomauHQ @ka_robo That sure looks like an ISIS flag to me! You bastards, don't bring your filthy terror religion to my country!","commenting"
"499533751513518080","@MichaelSkolnik as reported by @KMOV @LauraKHettiger; injured in a RANDOM drive-by shooting per Lt. Col w/@STLCPD http://t.co/YcJivhDui8","support"
"499623513435947009","@KUHU45 @MichaelSkolnik This is terrible. The police is out of control and needs to be stopped asap.","commenting"
"500294803402137600","Photos of alleged robbery involving Michael Brown in #Ferguson (via police) http://t.co/gr83XTGO1t http://t.co/7V34OtGYcn","support"
"544369608392577024","@FoxNews I wonder if other terrorist are gonna help the gunman escape after all this... better be on the look out for other terrorist","questioning"
"500324150519808000","@MrLewis915 but because of the training that cops receive now is more military in manner they react overly aggressive towards us (non-cop)","questioning"
"544520557803225088","@Angus_OL @vanilIapayne THATS THE LADY FROM THE VIDEO","commenting"
"544369031214428160","@FoxNews the only way they gonna survive is if they convert to Isis","support"
"552813227793321984","@DaliaChai @cnnbrk what more hatred u want after abusing n Makin fun of the prophet. These guys who drew created hatred. Not attackers","commenting"
"544382092528721920","@TroyBramston @KKeneally @channeltennews Yay Tony will save the day","commenting"
"544311274545217536","@fairyofbloom Hoping for a safe and speedy resolution. Praying no one is hurt but that seems unlikely considering.","questioning"
"552814267020636160","@Colvinius @MartinRJay  Freedom of speech shud never mean to give the press the right to trash others or ruin others image just bec they CAN","commenting"
"553518472798683136","MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris: http://t.co/sJXudtGUOV","support"
"544468719624138752","@smh @ZJGarred I'm fascinated by Ray Hadley's role in #sydneysiege. Genuine intermediary or opportunistic blowhard?","denying"
"553522878902468608","@AP everyone in France will be celebrating, but many of them will undoubtedly be celebrating and acknowledging their martyr status","commenting"
"544514838509006849","@FoxNews  Was he saying ""hands up don't shoot""? Police overreaction? People are glad the police are there when they are in trouble.","questioning"
"525003648104161281","@tdgecas You don't have any evidence that he didn't do any of these things in addition to taking a picture, but you accuse away.","commenting"
"544304399456432128","@KristyMayr7 Flag in #Sydney hostage situation shows the Islamic profession of faith ('shahada'). Not an IS flag despite the same wording","denying"
"544381686566227968","@carolinemarcus @nswpolice powerful shot","commenting"
"544331663241908225","@Uber_Sydney reports around the world flooding in of your 400% fare increase in response to a siege situation, smart.","commenting"
"544346961097138176","@harrytuckerr Uber trips out of the CBD today are free to help Sydneysiders get home safely. See http://t.co/UIwoom25Bm","commenting"
"553552036915335169","@ShirazMaher @JeromePio Speaking of https://t.co/lCQ0qFyePh","commenting"
"552839226317094912","Police Officer down in picture, killed by armed terrorists who shouted, ""the prophet is avenged"" after slaughtering him. @MashableNews","commenting"
"524931726699954178","“@BreakingNews: Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least 1 injured http://t.co/kvitVgSx6j” O.O","support"
"500419588199571456","“@SoulRevision: #Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/s5C5MKOjbE","commenting"
"544323425993371649","@7NewsSydney @Y7News  please dont scare people by speculating whats gonna happen.. My prayers to all the people taken hostaged.. :(","commenting"
"553504117230800896","@bloggi @BBCWhat a Fuck head u are","denying"
"529723588413489152","@LiveNationON @masseyhall What about tomorrow night? #Prince in #Toronto still a possibility?","questioning"
"544522210388746240","@Joyce_Karam @HalaGorani in simple word a Mentle","commenting"
"544349387741495296","@1drngju @RT_com @AnonymTipster ;)","commenting"
"529723719552618496","@brofromanother @livenationon @masseyhall aw man! That got my funny bone!","commenting"
"576514586087714817","@MailOnline https://t.co/ilnwXdZ6Pc","commenting"
"552813608694857730","@Red4Mira @MartinRJay Good satire often is. Their latest cover attacks an ANTI-Muslim writer - and Jesus: http://t.co/HwPsFsLCje","commenting"
"553552100417110017","@intelwire @ShirazMaher Absolutly right.","commenting"
"500415239163101184","@Tom_sveb An open mind waits for all the facts then decides. An empty one makes a decision before the investigation is over.","commenting"
"544292316253396993","@TheAnonMessage not Isis, another group","denying"
"552819966006001664","@hassanbasmer @DaliaChai @cnnbrk I dont believe in any of them and certainly not worship them","denying"
"500384144405192704","@BrwnSkinGirly @KoszikMeows @CNNVideo #MichaelBrown He struggled with a cop and went for his gun - that's what got his a$$ killed","commenting"
"529748991849013248","@CBCNews And, ... ?
When @CBCNews asked Live Nation why no one made this clarification 4 or 5 hours earlier?","questioning"
"553565149790224387","@ShirazMaher @NickKristof ok. I would like to hear your reactions, your personal thoughts, once you have had time to process these events.","commenting"
"553545099905601536","RT @FoxNews: BREAKING: At least 2 killed in #Paris hostage situation via @AFP http://t.co/x1a5soBjxY","support"
"553507495604678658","@BBCBreaking You telling me that in a 40km motorway car chase involving a Peugeot 206 they couldn't be taken out?? Pathetic!!!","commenting"
"524974054957002752","@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau you force that woman in your pic to dress that way?","commenting"
"524960933211168770","@cnnbrk Replies 2 this English post really need to be in English. Especially when  the world is assuming  this is yet another act of terror.","denying"
"553589124125323264","@HuffingtonPost good.","support"
"500286352605577218","@zellieimani That's what you got from those looks like some1 pushing an old lady around.... no?","commenting"
"552796160101220352","Hi @Telegraph this is the photo of our journalist @WilliamMolinie please credit him at least.","commenting"
"553591222456291328","@ensowi @France24_en Yes, but think it was too dangerous.","support"
"500345821272215553","@IAMLANCE Man...","commenting"
"553820631087988736","@SkyNewsBreak no shit #JeSuisCharlie","commenting"
"544385083574996992","@TroyBramston @srod009 @channeltennews haha getting your news from 10 is like watching Looney Tunes for Social skills ha #MartinPlace","support"
"544345616265261056","@rachflit @SkyNewsAust ...It's Jihadists. Copying dumbassery has kind of been their bag for centuries.","commenting"
"544310853613281281","The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K","support"
"524926750506377216","@PzFeed can't believe it I was there less then 24 hours ago","commenting"
"500386677513154560",".@thelittleidiot a 300lbs aggressive young man might get shot if he attacks a cop.","denying"
"553524538903109632","@brotherbell @AP what? will they? though I do think many in France will treat them as martyrs when they do eventually die!","commenting"
"552850359266197504","Hhmmmm… *ambil lup* “@Slate: Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida: http://t.co/Ch14vfUpYU","support"
"544338496249294848","Meanwhile, these nutbags still allowed to threaten to kill Muslims and brown people.
#MartinPlace #SydneySiege http://t.co/lc1Rzubv6C","commenting"
"552785877748158464","Nowhere is safe anymore? ""@independent","support"
"544465538882084864","@marcwinger @BBCBreaking Extremist rather, no true Muslim will do such nonsense act! The world should know this by now...","questioning"
"544330593228840961","@Uber_Sydney that's like the most confusing statement ever. The social media department of Uber Sydney is high or something?","questioning"
"552794111447941121","@cnni Oh and our anti-terrorist plan has just been put to its highest level in the part in which the drama's happening.","support"
"524938104327905280","@rcallimachi @ummsalama15_ sure, yiu just need to work for a jew","support"
"544520377162952704","@Angus_OL :(","commenting"
"544311853409529856","@col_livesey 
I know, it was mostly aimed at @SkyNewsAust   but thought you would also be interested in that piece","commenting"
"553183997090889730","@ABC there is #NoModerateIslam #EnoughIsEnough #JeSuisCharlie","commenting"
"500298324365160450","@von_Steiner @OpFerguson @YourAnonLive Notice the top this says 2nd suspect.  Mike Brown is suspect #1.  Please read everything out there.","commenting"
"525056576038518785","Soldier killed in Canada shooting was a young reservist with a six-year-old son http://t.co/83PReIl9XV http://t.co/LVprXOCCF7","support"
"552810426422267904","@keller_lind @cnnbrk There is no excuse - it is unacceptable always - we know in America how it feels","commenting"
"524964193813155841","@DaPro63  https://t.co/5I32TfCGta @DaveBeninger","commenting"
"544287209730236416","Sydney Opera House evacuated, concourse deserted http://t.co/NMbuLCimKV #SydneySiege (via @cberkman) http://t.co/QYlOU0REVw","support"
"552817607452016640","@hassanbasmer @DaliaChai lol moron I'm a rabbinical student. Don't tell me to find non existent things in the Torah","commenting"
"553556666969763841","@zhuravkov67  Hey buddy, I'm still insulting your faith and there's nothing you can do about it. Now go fuck yourself, loser.","denying"
"553559527216656385","@ShirazMaher @NickKristof Are moderate #Muslims protesting these acts of murder and violence?","questioning"
"553464272043638785","@BBCWorld ☆♡☆ http://t.co/KLDGxCKIb2","commenting"
"524988101966303233","@CujoTheG @cnnbrk and I hope you are arrested for saying shit like that","commenting"
"525024672975716352","@ArmedResearch @xSkylaStarx its just very juvenile of an answer at an inappropriate time. #respect","commenting"
"500282616289828864","@DIANAZOGA @AntonioFrench ""strong-armed""? But not actually ""armed."" Soooo, the use of deadly force against him? How can it be justified?","commenting"
"500326334464544769","@TheRoot @thedailybeast Republican Rand Paul is speaking out STRONGLY against police brutality against blacks

News http://t.co/z4yofObyS2","commenting"
"544518358113480705","“@LandODaFree: Unreal. Like  a movie “@FoxNews: #SydneySiege: Latest video of hostages escaping.
https://t.co/cwC3Rv37Ze”” @ClauCaviedes","support"
"553587361398132736","@KayBurley Thinking of the hostages. To hell with the terrorists, they should burn on the street, absolute scum.","commenting"
"544309563848003584","@RT_com That's an exaggeration, get your facts right.","denying"
"544349518532079616","@Uber_Sydney @mtats Thanks uber! I got everyone here at work now downloading your app :)","commenting"
"524932703682969601","@CBCAlerts OMG.","commenting"
"524990593895002112","@CP24 Its time for Canada to start making new Laws .In a world of so much evil ! Be careful of who coming in to Canada !!","commenting"
"553588033313046528","Got the bastards! ""@SkyNewsBreak: AFP: suspected #CharlieHebdo gunmen have been killed”","commenting"
"500343086988677120","Funny. Unfortunately wrestling a cops gun away would have gotten you shot 50 yrs ago &amp; it will get you shot 50 yrs from now. @TheDailyEdge","denying"
"553185273639895040","@juliamacfarlane The two left the ID of an probably innocent 18 yr old to try to put the Police off their track.","commenting"
"544284106436403200","Smfh RT @PzFeed: BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/9kyaXB86AQ http://t.co/2iV8b2Mkiy","support"
"544347763853770752","@psc96180_pablo @aprilritchey 

Poor kid. Doesn't have a chance with a fuck-tard like you as a father.","commenting"
"544287943175983104","“@SkyNews: Live Updates: Siege in Sydney Cafe http://t.co/YiKuQUAAWI”","support"
"544331336266579969","@Uber_Sydney what does this mean?","questioning"
"544278581585907713","@AFP do you enjoy being consistently wrong or is it really inadvertent?","questioning"
"500386447158161408","@TPM Wow. I thought a Tweep was being sarcastic, but...it really happened that way?!?","questioning"
"498504798971650049","@TimmyTurnUp @MichaelSkolnik @Agent_Kindi @Supreme___Power White guys jealous.","commenting"
"553594257593106432","@France24_en http://t.co/MCLBmKWvXO","commenting"
"544764006368411648","“@johnyD69: @leftocentre @riffraff0001 @onewaymule87 @smh @ZJGarred Doing what Hadley does best”

Indeed.","commenting"
"544452279441829888","@cnni @CNN @BreakingNewsKE O Lord @Gurmeetramrahim Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @MSGTheFilm #MSGTheFilm 44","commenting"
